Id,PAXCOUNT,SALESCHANNEL,TRIPTYPEDESC,PURCHASELEAD,LENGTHOFSTAY,flight_hour,flight_day,ROUTE,geoNetwork_country,BAGGAGE_CATEGORY,SEAT_CATEGORY,FNB_CATEGORY,INS_FLAG,flightDuration_hour
49560,1,Internet,RoundTrip,70,6,9,Sat,PEKTWU,China,1,0,0,1,6.42
49561,3,Internet,RoundTrip,42,6,14,Fri,PEKTWU,China,0,0,1,1,6.42
49562,1,Mobile,RoundTrip,29,6,6,Thu,PEKTWU,China,0,0,0,0,6.42
49563,1,Mobile,RoundTrip,29,6,9,Mon,PEKTWU,China,0,0,1,0,6.42
49564,1,Internet,RoundTrip,24,6,14,Sat,PEKTWU,China,0,0,0,0,6.42
49565,1,Internet,RoundTrip,38,6,8,Tue,PEKTWU,China,1,0,0,0,6.42
49566,3,Internet,RoundTrip,21,6,3,Wed,PEKTWU,China,1,1,1,0,6.42
49567,1,Mobile,RoundTrip,192,6,22,Sun,PEKTWU,Singapore,1,0,0,0,6.42
49568,1,Mobile,RoundTrip,121,6,12,Mon,PEKTWU,China,0,0,0,0,6.42
49569,1,Internet,RoundTrip,33,6,9,Wed,PEKTWU,United States,1,1,0,1,6.42
49570,2,Internet,RoundTrip,92,6,1,Mon,PENPER,Australia,1,1,1,0,5.62
49571,2,Internet,RoundTrip,20,6,1,Thu,PENPER,Malaysia,0,1,1,1,5.62
49572,1,Internet,RoundTrip,13,6,12,Fri,PENPER,Malaysia,1,0,0,0,5.62
49573,4,Internet,RoundTrip,86,6,7,Fri,PENPER,Australia,1,0,0,0,5.62
49574,2,Internet,RoundTrip,353,6,7,Sun,PENPER,Australia,0,0,0,0,5.62
49575,2,Internet,RoundTrip,23,6,6,Fri,PENPER,Malaysia,0,1,0,1,5.62
49576,1,Internet,RoundTrip,119,6,5,Thu,PENPER,Malaysia,0,0,0,1,5.62
49577,1,Internet,RoundTrip,22,6,12,Tue,PENPER,Malaysia,1,1,1,0,5.62
49578,2,Internet,RoundTrip,214,6,5,Tue,PENPER,Malaysia,0,0,1,0,5.62
49579,1,Internet,RoundTrip,71,6,15,Sun,PENPER,Malaysia,1,0,0,1,5.62
49580,1,Internet,RoundTrip,7,6,16,Fri,PENPER,Malaysia,1,0,0,0,5.62
49581,2,Internet,RoundTrip,48,6,16,Sat,PENPER,Malaysia,1,0,0,0,5.62
49582,2,Internet,RoundTrip,6,6,11,Wed,PENPER,Malaysia,0,0,1,0,5.62
49583,1,Internet,RoundTrip,48,6,15,Wed,PENPER,Australia,1,0,0,0,5.62
49584,3,Internet,RoundTrip,77,6,1,Mon,PENPER,Malaysia,1,1,1,1,5.62
49585,1,Internet,RoundTrip,43,6,10,Sat,PENPER,Malaysia,1,0,1,1,5.62
49586,1,Internet,RoundTrip,38,6,9,Sun,PENPER,Malaysia,0,0,0,0,5.62
49587,2,Internet,RoundTrip,200,6,5,Tue,PENPER,Malaysia,1,0,0,0,5.62
49588,2,Mobile,RoundTrip,146,6,3,Wed,PENPER,Malaysia,0,0,0,0,5.62
49589,4,Internet,RoundTrip,248,6,11,Sun,PENPER,Singapore,1,0,1,0,5.62
49590,4,Internet,RoundTrip,13,6,2,Sun,PENPER,Australia,1,1,0,0,5.62
49591,3,Internet,RoundTrip,17,6,11,Wed,PENPER,Australia,1,1,1,1,5.62
49592,1,Internet,RoundTrip,38,6,0,Sat,PENPER,Vietnam,0,1,0,0,5.62
49593,4,Internet,RoundTrip,108,6,5,Tue,PENPER,Malaysia,1,0,0,0,5.62
49594,2,Internet,RoundTrip,54,6,12,Thu,PENPER,Malaysia,1,0,1,0,5.62
49595,1,Internet,RoundTrip,52,6,11,Tue,PENPER,United Arab Emirates,1,0,0,0,5.62
49596,1,Internet,RoundTrip,77,6,13,Mon,PENPER,Australia,0,1,1,0,5.62
49597,1,Internet,RoundTrip,21,6,14,Wed,PENPER,Australia,1,0,1,0,5.62
49598,2,Internet,RoundTrip,214,6,6,Tue,PENPER,Malaysia,0,0,1,0,5.62
49599,2,Internet,RoundTrip,234,6,7,Thu,PENPER,Australia,0,0,0,0,5.62
49600,1,Internet,RoundTrip,12,6,3,Thu,PENPER,Australia,0,0,0,0,5.62
49601,1,Internet,RoundTrip,245,6,5,Fri,PENPER,Australia,0,0,1,0,5.62
49602,1,Internet,RoundTrip,93,6,6,Wed,PENPER,Australia,0,0,0,0,5.62
49603,4,Internet,RoundTrip,15,6,12,Fri,PENPER,Australia,1,1,0,0,5.62
49604,2,Internet,RoundTrip,61,6,1,Wed,PENPER,Malaysia,1,0,0,1,5.62
49605,1,Internet,RoundTrip,8,6,12,Tue,PENPER,Australia,1,0,0,0,5.62
49606,1,Internet,RoundTrip,2,6,8,Sun,PENPER,Malaysia,1,1,1,0,5.62
49607,2,Internet,RoundTrip,295,6,18,Wed,PENPER,Malaysia,1,1,1,1,5.62
49608,1,Internet,RoundTrip,36,6,14,Thu,PENPER,Malaysia,1,1,1,1,5.62
49609,1,Internet,RoundTrip,18,6,7,Sat,PENPER,Australia,0,0,0,0,5.62
49610,1,Internet,RoundTrip,17,6,4,Sun,PENPER,Malaysia,1,1,1,0,5.62
49611,3,Internet,RoundTrip,54,6,0,Tue,PENPER,Malaysia,0,0,0,1,5.62
49612,3,Mobile,RoundTrip,22,6,8,Fri,PENPER,Malaysia,1,0,1,1,5.62
49613,4,Internet,RoundTrip,197,6,16,Sun,PENPER,Hong Kong,1,0,1,0,5.62
49614,1,Internet,RoundTrip,281,6,11,Tue,PENPER,Australia,1,0,1,0,5.62
49615,2,Internet,RoundTrip,0,6,6,Tue,PENPER,Australia,0,1,0,0,5.62
49616,3,Internet,RoundTrip,1,6,8,Sun,PENPER,Australia,1,0,1,0,5.62
49617,2,Internet,RoundTrip,64,6,6,Fri,PENPER,Australia,1,0,0,0,5.62
49618,2,Internet,RoundTrip,179,6,8,Wed,PENPER,Australia,1,1,1,0,5.62
49619,2,Internet,RoundTrip,47,6,7,Sun,PENPER,Malaysia,1,0,1,1,5.62
49620,2,Internet,RoundTrip,195,6,14,Thu,PENPER,Malaysia,1,1,1,0,5.62
49621,5,Internet,RoundTrip,173,6,15,Sun,PENPER,Malaysia,1,1,1,1,5.62
49622,3,Internet,RoundTrip,252,6,8,Sun,PENPER,Australia,0,0,0,0,5.62
49623,1,Internet,RoundTrip,6,6,10,Sun,PENPER,Australia,1,0,1,0,5.62
49624,1,Internet,RoundTrip,31,6,12,Sat,PENPER,Malaysia,0,0,0,0,5.62
49625,2,Internet,RoundTrip,3,6,9,Sun,PENPER,Australia,1,1,1,0,5.62
49626,3,Internet,RoundTrip,98,6,17,Sat,PENPER,Malaysia,1,1,1,1,5.62
49627,2,Internet,RoundTrip,224,6,9,Thu,PENPER,Australia,1,1,0,0,5.62
49628,1,Internet,RoundTrip,60,6,14,Thu,PENPUS,South Korea,0,0,0,0,6.33
49629,3,Internet,RoundTrip,9,6,5,Sun,PENPUS,Malaysia,0,0,0,0,6.33
49630,3,Internet,RoundTrip,8,6,5,Wed,PENPUS,South Korea,1,1,1,0,6.33
49631,1,Internet,RoundTrip,17,6,3,Fri,PENPUS,South Korea,1,1,1,0,6.33
49632,2,Internet,RoundTrip,13,6,2,Wed,PENPUS,Malaysia,0,0,1,0,6.33
49633,1,Internet,RoundTrip,100,6,9,Sun,PENPUS,Malaysia,0,0,1,1,6.33
49634,2,Internet,RoundTrip,129,6,9,Wed,PENPUS,Malaysia,1,1,1,1,6.33
49635,3,Internet,RoundTrip,36,6,4,Wed,PENPUS,South Korea,1,0,1,1,6.33
49636,2,Internet,RoundTrip,12,6,5,Wed,PENPUS,South Korea,1,0,1,0,6.33
49637,1,Internet,RoundTrip,28,6,4,Thu,PENPUS,Malaysia,0,1,1,1,6.33
49638,2,Internet,RoundTrip,20,6,6,Fri,PENPUS,South Korea,1,1,1,1,6.33
49639,2,Internet,RoundTrip,23,6,14,Sun,PENPUS,Malaysia,1,1,1,0,6.33
49640,4,Internet,RoundTrip,186,6,1,Sat,PENPUS,South Korea,1,1,1,1,6.33
49641,1,Internet,RoundTrip,6,6,8,Wed,PENPUS,Malaysia,1,1,1,0,6.33
49642,1,Internet,RoundTrip,49,6,13,Wed,PENPUS,South Korea,1,1,1,1,6.33
49643,2,Internet,RoundTrip,70,6,5,Sat,PENPUS,Malaysia,1,1,1,0,6.33
49644,2,Internet,RoundTrip,97,6,0,Fri,PENPUS,South Korea,1,1,1,1,6.33
49645,3,Internet,RoundTrip,61,6,13,Mon,PENPUS,Malaysia,1,0,1,1,6.33
49646,1,Internet,RoundTrip,7,6,7,Tue,PENPUS,Malaysia,0,0,0,0,6.33
49647,8,Internet,RoundTrip,334,6,8,Thu,PENPUS,Malaysia,1,1,1,0,6.33
49648,1,Internet,RoundTrip,60,6,22,Thu,PENPUS,South Korea,0,0,0,0,6.33
49649,8,Internet,RoundTrip,135,6,12,Mon,PENPUS,South Korea,0,0,0,1,6.33
49650,3,Internet,RoundTrip,60,6,16,Thu,PENPUS,South Korea,0,0,0,0,6.33
49651,2,Internet,RoundTrip,247,6,14,Sun,PENPUS,Malaysia,1,1,1,1,6.33
49652,4,Internet,RoundTrip,295,6,14,Wed,PENPUS,Malaysia,1,1,0,0,6.33
49653,3,Internet,RoundTrip,70,6,10,Thu,PENPUS,Malaysia,1,0,1,0,6.33
49654,2,Internet,RoundTrip,276,6,5,Mon,PENPUS,Malaysia,1,1,1,1,6.33
49655,8,Internet,RoundTrip,138,6,5,Sat,PENPUS,Malaysia,0,1,0,0,6.33
49656,1,Internet,RoundTrip,8,6,16,Mon,PENPUS,Malaysia,0,0,1,0,6.33
49657,1,Mobile,RoundTrip,78,6,6,Mon,PENPUS,Malaysia,1,0,1,1,6.33
49658,4,Internet,RoundTrip,208,6,0,Tue,PENPUS,South Korea,1,0,0,0,6.33
49659,1,Internet,RoundTrip,113,6,22,Sun,PENPUS,South Korea,1,0,1,0,6.33
49660,1,Mobile,RoundTrip,73,6,15,Sat,PENPUS,Malaysia,1,0,1,1,6.33
49661,2,Mobile,RoundTrip,207,6,3,Sat,PENPVG,China,1,0,1,0,5.33
49662,2,Internet,RoundTrip,6,6,14,Sat,PENPVG,China,1,0,0,0,5.33
49663,5,Internet,RoundTrip,12,6,4,Mon,PENPVG,Malaysia,1,1,1,1,5.33
49664,1,Internet,RoundTrip,149,6,14,Mon,PENPVG,China,0,0,1,0,5.33
49665,2,Mobile,RoundTrip,7,6,3,Thu,PENPVG,Malaysia,1,0,1,0,5.33
49666,2,Internet,RoundTrip,344,6,14,Mon,PENPVG,Malaysia,1,1,0,0,5.33
49667,4,Mobile,RoundTrip,205,6,12,Mon,PENPVG,China,1,0,1,0,5.33
49668,1,Internet,RoundTrip,24,6,6,Mon,PENPVG,China,1,0,0,0,5.33
49669,1,Internet,RoundTrip,0,6,8,Thu,PENPVG,Malaysia,0,0,0,1,5.33
49670,1,Internet,RoundTrip,0,6,12,Tue,PENPVG,China,1,0,1,0,5.33
49671,1,Internet,RoundTrip,5,6,5,Thu,PENPVG,China,0,0,0,0,5.33
49672,1,Internet,RoundTrip,149,6,2,Mon,PENPVG,China,0,0,0,0,5.33
49673,5,Internet,RoundTrip,88,6,16,Wed,PENPVG,Singapore,1,0,0,1,5.33
49674,3,Internet,RoundTrip,40,6,10,Tue,PENPVG,Malaysia,1,0,1,0,5.33
49675,1,Mobile,RoundTrip,87,6,10,Tue,PENPVG,Malaysia,1,1,1,1,5.33
49676,3,Internet,RoundTrip,187,6,15,Thu,PENPVG,China,1,0,0,0,5.33
49677,4,Internet,RoundTrip,58,6,10,Sun,PENPVG,China,0,0,0,0,5.33
49678,1,Mobile,RoundTrip,34,6,13,Sun,PENPVG,Malaysia,1,0,0,0,5.33
49679,1,Internet,RoundTrip,59,6,8,Thu,PENPVG,China,0,0,0,1,5.33
49680,1,Internet,RoundTrip,23,6,5,Tue,PENPVG,China,0,0,0,0,5.33
49681,2,Internet,RoundTrip,17,6,12,Thu,PENPVG,Malaysia,1,0,0,1,5.33
49682,1,Internet,RoundTrip,49,6,5,Thu,PENPVG,China,0,1,0,1,5.33
49683,2,Internet,RoundTrip,7,6,7,Tue,PENPVG,China,1,0,0,0,5.33
49684,1,Internet,RoundTrip,2,6,15,Sat,PENPVG,Malaysia,0,0,0,1,5.33
49685,1,Internet,RoundTrip,48,6,23,Tue,PENPVG,United Kingdom,1,0,0,0,5.33
49686,2,Internet,RoundTrip,29,6,14,Mon,PENPVG,Malaysia,1,0,1,1,5.33
49687,1,Internet,RoundTrip,5,6,7,Mon,PENPVG,Malaysia,1,0,1,1,5.33
49688,1,Mobile,RoundTrip,14,6,12,Wed,PENPVG,China,0,1,0,0,5.33
49689,2,Internet,RoundTrip,46,6,16,Thu,PENPVG,Malaysia,1,1,1,1,5.33
49690,1,Internet,RoundTrip,65,6,2,Tue,PENPVG,Hong Kong,0,1,0,0,5.33
49691,7,Internet,RoundTrip,91,6,13,Wed,PENPVG,China,0,0,0,0,5.33
49692,1,Internet,RoundTrip,55,6,5,Thu,PENPVG,China,0,0,0,0,5.33
49693,1,Internet,RoundTrip,50,6,7,Sun,PENPVG,Malaysia,0,0,0,0,5.33
49694,2,Internet,RoundTrip,6,6,7,Mon,PENPVG,China,1,0,0,1,5.33
49695,1,Internet,RoundTrip,4,6,4,Thu,PENSYD,Malaysia,0,0,0,0,8.58
49696,2,Internet,RoundTrip,14,6,9,Fri,PENSYD,Australia,0,0,0,0,8.58
49697,3,Internet,RoundTrip,226,6,7,Sun,PENSYD,Malaysia,1,1,1,0,8.58
49698,1,Internet,RoundTrip,7,6,9,Mon,PENSYD,Australia,1,1,1,0,8.58
49699,1,Internet,RoundTrip,43,6,8,Mon,PENSYD,Malaysia,0,0,0,0,8.58
49700,2,Internet,RoundTrip,90,6,4,Fri,PENSYD,Malaysia,1,1,1,1,8.58
49701,1,Mobile,RoundTrip,15,6,7,Mon,PENSYD,Malaysia,0,0,1,0,8.58
49702,1,Internet,RoundTrip,24,6,7,Fri,PENSYD,Italy,1,0,0,0,8.58
49703,2,Internet,RoundTrip,136,6,6,Sun,PENSYD,Australia,0,0,0,0,8.58
49704,1,Internet,RoundTrip,10,6,6,Tue,PENSYD,Malaysia,1,0,1,0,8.58
49705,2,Internet,RoundTrip,93,6,12,Sun,PENSYD,Malaysia,1,1,1,1,8.58
49706,2,Internet,RoundTrip,35,6,15,Wed,PENSYD,Malaysia,1,0,1,0,8.58
49707,1,Internet,RoundTrip,72,6,13,Thu,PENSYD,Australia,0,0,1,0,8.58
49708,4,Internet,RoundTrip,0,6,2,Fri,PENSYD,Australia,0,0,1,0,8.58
49709,1,Internet,RoundTrip,347,6,13,Wed,PENSYD,Australia,0,0,0,0,8.58
49710,2,Internet,RoundTrip,26,6,2,Sun,PENSYD,Malaysia,1,0,1,1,8.58
49711,2,Internet,RoundTrip,61,6,10,Sun,PENSYD,Australia,0,0,0,0,8.58
49712,4,Internet,RoundTrip,246,6,14,Sun,PENSYD,Malaysia,0,0,0,1,8.58
49713,1,Internet,RoundTrip,1,6,7,Sat,PENSYD,Australia,1,1,0,0,8.58
49714,4,Internet,RoundTrip,107,6,4,Fri,PENSYD,Hong Kong,1,1,0,0,8.58
49715,1,Internet,RoundTrip,189,6,2,Thu,PENSYD,Australia,1,1,1,0,8.58
49716,1,Mobile,RoundTrip,83,6,7,Tue,PENSYD,Australia,1,0,1,0,8.58
49717,1,Internet,RoundTrip,62,6,12,Tue,PENSYD,Australia,0,0,0,1,8.58
49718,1,Internet,RoundTrip,16,6,8,Fri,PENSYD,Australia,1,0,0,0,8.58
49719,6,Internet,RoundTrip,170,6,15,Sat,PENSYD,Malaysia,1,1,1,0,8.58
49720,1,Internet,RoundTrip,85,6,13,Tue,PENSYD,Malaysia,1,0,0,0,8.58
49721,1,Internet,RoundTrip,62,6,3,Thu,PENSYD,Singapore,0,0,0,1,8.58
49722,1,Internet,RoundTrip,27,6,11,Mon,PENSYD,Australia,1,0,1,0,8.58
49723,4,Internet,RoundTrip,8,6,16,Fri,PENSYD,Malaysia,1,1,1,0,8.58
49724,1,Internet,RoundTrip,90,6,15,Thu,PENSYD,Malaysia,0,0,0,0,8.58
49725,1,Internet,RoundTrip,82,6,21,Wed,PENSYD,Australia,0,0,1,0,8.58
49726,2,Internet,RoundTrip,195,6,3,Mon,PENSYD,Malaysia,1,0,1,1,8.58
49727,2,Internet,RoundTrip,395,6,1,Tue,PENSYD,Malaysia,1,1,0,0,8.58
49728,2,Mobile,RoundTrip,113,6,3,Wed,PENSYD,Malaysia,1,1,0,1,8.58
49729,1,Internet,RoundTrip,59,6,11,Wed,PENSYD,Australia,1,1,1,0,8.58
49730,3,Internet,RoundTrip,225,6,11,Mon,PENSYD,Australia,1,0,1,0,8.58
49731,1,Internet,RoundTrip,67,6,6,Fri,PENSYD,Australia,0,0,1,0,8.58
49732,1,Internet,RoundTrip,82,6,9,Thu,PENSYD,Malaysia,1,0,0,0,8.58
49733,1,Mobile,RoundTrip,19,6,18,Wed,PENSYD,Malaysia,1,1,1,1,8.58
49734,4,Internet,RoundTrip,241,6,6,Mon,PENSYD,Malaysia,1,1,1,0,8.58
49735,2,Internet,RoundTrip,9,6,5,Wed,PENSYD,Malaysia,0,0,1,0,8.58
49736,1,Internet,RoundTrip,8,6,5,Mon,PENSYD,Australia,0,0,1,0,8.58
49737,2,Internet,RoundTrip,48,6,12,Tue,PENSYD,Australia,0,0,0,0,8.58
49738,1,Internet,RoundTrip,49,6,11,Tue,PENSYD,Australia,1,1,0,0,8.58
49739,1,Internet,RoundTrip,15,6,8,Fri,PENSYD,Malaysia,1,0,0,0,8.58
49740,1,Internet,RoundTrip,20,6,10,Wed,PENSYD,Malaysia,1,1,0,0,8.58
49741,1,Internet,RoundTrip,6,6,8,Wed,PENSYD,Malaysia,0,0,0,0,8.58
49742,2,Internet,RoundTrip,16,6,7,Wed,PENSYD,Singapore,1,0,1,1,8.58
49743,1,Internet,RoundTrip,127,6,15,Thu,PENSYD,Malaysia,0,1,1,0,8.58
49744,3,Internet,RoundTrip,163,6,3,Tue,PENSYD,Malaysia,1,0,0,0,8.58
49745,2,Internet,RoundTrip,15,6,5,Sat,PENSYD,Australia,0,1,0,0,8.58
49746,1,Internet,RoundTrip,24,6,16,Sun,PENSYD,Malaysia,1,0,1,1,8.58
49747,4,Internet,RoundTrip,106,6,20,Mon,PENSYD,Australia,1,0,1,0,8.58
49748,1,Internet,RoundTrip,162,6,13,Mon,PENSYD,Australia,1,0,1,0,8.58
49749,1,Internet,RoundTrip,16,6,11,Wed,PENSYD,Australia,0,0,0,0,8.58
49750,2,Internet,RoundTrip,14,6,9,Thu,PENSYD,Malaysia,0,0,0,0,8.58
49751,1,Internet,RoundTrip,99,6,7,Tue,PENTPE,Malaysia,1,0,0,1,4.67
49752,3,Internet,RoundTrip,222,6,15,Mon,PENTPE,Malaysia,0,0,0,1,4.67
49753,2,Internet,RoundTrip,112,6,17,Thu,PENTPE,Myanmar (Burma),1,0,0,1,4.67
49754,2,Internet,RoundTrip,191,6,11,Sun,PENTPE,Malaysia,1,0,0,1,4.67
49755,1,Internet,RoundTrip,4,6,6,Sat,PENTPE,Malaysia,1,0,1,1,4.67
49756,6,Internet,RoundTrip,28,6,13,Mon,PENTPE,Taiwan,1,0,1,0,4.67
49757,1,Internet,RoundTrip,138,6,13,Fri,PENTPE,Taiwan,1,0,0,0,4.67
49758,2,Internet,RoundTrip,377,6,16,Sun,PENTPE,Malaysia,1,0,0,0,4.67
49759,1,Internet,RoundTrip,118,6,14,Wed,PENTPE,Taiwan,0,0,0,0,4.67
49760,2,Internet,RoundTrip,87,6,5,Sat,PENTPE,Malaysia,1,0,0,0,4.67
49761,2,Internet,RoundTrip,237,6,17,Sun,PENTPE,Malaysia,1,1,1,1,4.67
49762,3,Internet,RoundTrip,36,6,11,Sat,PENTPE,Malaysia,1,0,0,0,4.67
49763,2,Mobile,RoundTrip,13,6,13,Fri,PENTPE,Malaysia,0,0,0,0,4.67
49764,2,Internet,RoundTrip,241,6,4,Fri,PENTPE,Malaysia,1,0,0,0,4.67
49765,2,Internet,RoundTrip,199,6,18,Sat,PENTPE,Malaysia,1,1,1,1,4.67
49766,1,Internet,RoundTrip,20,6,7,Thu,PENTPE,Malaysia,1,0,0,1,4.67
49767,5,Internet,RoundTrip,156,6,23,Thu,PENTPE,Malaysia,1,0,0,0,4.67
49768,4,Internet,RoundTrip,23,6,10,Thu,PENTPE,Singapore,1,0,0,0,4.67
49769,1,Internet,RoundTrip,32,6,8,Mon,PENTPE,Taiwan,0,0,0,0,4.67
49770,1,Internet,RoundTrip,6,6,13,Sun,PENTPE,Singapore,1,1,1,0,4.67
49771,6,Internet,RoundTrip,204,6,7,Mon,PENTPE,Malaysia,1,0,0,0,4.67
49772,2,Internet,RoundTrip,204,6,14,Tue,PENTPE,Malaysia,1,0,0,0,4.67
49773,2,Internet,RoundTrip,142,6,15,Sun,PENTPE,Malaysia,1,0,1,1,4.67
49774,3,Internet,RoundTrip,25,6,15,Thu,PENTPE,Malaysia,0,0,1,0,4.67
49775,1,Internet,RoundTrip,50,6,11,Tue,PENTPE,Taiwan,1,0,0,0,4.67
49776,2,Internet,RoundTrip,38,6,14,Thu,PENTPE,Malaysia,1,1,0,1,4.67
49777,3,Internet,RoundTrip,121,6,11,Sun,PENTPE,Malaysia,1,0,1,0,4.67
49778,3,Internet,RoundTrip,6,6,16,Wed,PENTPE,Malaysia,0,0,0,0,4.67
49779,1,Internet,RoundTrip,24,6,7,Tue,PENTPE,Malaysia,1,1,0,0,4.67
49780,1,Internet,RoundTrip,196,6,3,Tue,PENTPE,Italy,0,0,0,0,4.67
49781,1,Mobile,RoundTrip,13,6,22,Tue,PENTPE,Malaysia,1,0,0,1,4.67
49782,1,Internet,RoundTrip,33,6,7,Wed,PENTPE,Taiwan,1,1,0,1,4.67
49783,1,Internet,RoundTrip,15,6,6,Fri,PENTPE,Taiwan,1,0,0,1,4.67
49784,1,Internet,RoundTrip,17,6,8,Sun,PENTPE,Malaysia,1,1,1,1,4.67
49785,6,Internet,RoundTrip,188,6,2,Sun,PENTPE,Malaysia,1,0,1,0,4.67
49786,1,Internet,RoundTrip,23,6,13,Tue,PENTPE,Taiwan,1,0,0,1,4.67
49787,2,Internet,RoundTrip,98,6,6,Wed,PENTPE,Malaysia,1,0,0,0,4.67
49788,1,Mobile,RoundTrip,106,6,11,Fri,PENTPE,Taiwan,1,0,0,0,4.67
49789,1,Internet,RoundTrip,191,6,13,Sat,PENTPE,Malaysia,1,0,0,1,4.67
49790,2,Internet,RoundTrip,50,6,15,Thu,PENTPE,Malaysia,1,1,1,0,4.67
49791,1,Internet,RoundTrip,7,6,10,Tue,PENTPE,Taiwan,1,0,1,1,4.67
49792,3,Internet,RoundTrip,50,6,4,Wed,PENTPE,Taiwan,1,0,0,0,4.67
49793,2,Internet,RoundTrip,90,6,15,Tue,PENTPE,Malaysia,1,0,0,0,4.67
49794,7,Internet,RoundTrip,97,6,14,Tue,PENTPE,Taiwan,1,0,0,0,4.67
49795,4,Internet,RoundTrip,49,6,13,Fri,PENTPE,Malaysia,1,0,1,0,4.67
49796,1,Internet,RoundTrip,21,6,13,Sat,PENTPE,Taiwan,1,1,1,1,4.67
49797,1,Internet,RoundTrip,16,6,7,Fri,PENTPE,Malaysia,1,1,1,0,4.67
49798,4,Internet,RoundTrip,268,6,7,Fri,PENTPE,Malaysia,1,0,0,1,4.67
49799,1,Internet,RoundTrip,14,6,1,Wed,PENTPE,Taiwan,0,0,0,1,4.67
49800,1,Internet,RoundTrip,57,6,1,Tue,PENTPE,Malaysia,0,0,1,1,4.67
49801,2,Internet,RoundTrip,23,6,16,Thu,PENTPE,Taiwan,1,0,0,0,4.67
49802,2,Internet,RoundTrip,55,6,7,Fri,PENTPE,Malaysia,1,0,0,0,4.67
49803,4,Mobile,RoundTrip,108,6,15,Mon,PENTPE,Malaysia,1,0,1,0,4.67
49804,1,Internet,RoundTrip,16,6,10,Mon,PENTPE,Taiwan,0,0,1,1,4.67
49805,1,Internet,RoundTrip,50,6,12,Wed,PENTPE,Malaysia,1,0,0,0,4.67
49806,1,Internet,RoundTrip,5,6,5,Wed,PENTPE,Malaysia,1,1,1,1,4.67
49807,2,Mobile,RoundTrip,45,6,13,Mon,PENTPE,Malaysia,0,0,0,1,4.67
49808,1,Internet,RoundTrip,15,6,13,Mon,PENTPE,Malaysia,1,1,1,1,4.67
49809,2,Internet,RoundTrip,226,6,18,Sun,PENTPE,Malaysia,1,1,0,1,4.67
49810,2,Internet,RoundTrip,50,6,7,Tue,PENTPE,Taiwan,1,0,0,1,4.67
49811,2,Internet,RoundTrip,138,6,16,Fri,PENTPE,Malaysia,1,0,0,1,4.67
49812,2,Internet,RoundTrip,120,6,0,Sun,PENTPE,Malaysia,0,0,0,1,4.67
49813,2,Mobile,RoundTrip,75,6,14,Fri,PENTPE,Malaysia,1,0,1,0,4.67
49814,1,Internet,RoundTrip,29,6,14,Sun,PENTPE,Malaysia,1,0,0,0,4.67
49815,2,Internet,RoundTrip,39,6,8,Thu,PENTPE,Malaysia,1,0,1,1,4.67
49816,3,Internet,RoundTrip,168,6,1,Sat,PENTPE,Malaysia,0,0,0,1,4.67
49817,2,Internet,RoundTrip,33,6,4,Sat,PENTPE,Singapore,0,1,0,1,4.67
49818,2,Internet,RoundTrip,44,6,18,Sat,PENTPE,Malaysia,1,0,1,1,4.67
49819,2,Internet,RoundTrip,27,6,4,Tue,PENTPE,Malaysia,1,1,1,0,4.67
49820,1,Mobile,RoundTrip,31,6,14,Fri,PENTPE,Malaysia,1,0,1,1,4.67
49821,2,Internet,RoundTrip,28,6,9,Thu,PENTPE,Malaysia,1,0,1,1,4.67
49822,2,Internet,RoundTrip,57,6,18,Tue,PENTPE,Taiwan,1,1,1,0,4.67
49823,2,Internet,RoundTrip,52,6,13,Sun,PENTPE,Singapore,0,0,1,0,4.67
49824,1,Internet,RoundTrip,4,6,14,Fri,PENTPE,Malaysia,1,0,0,0,4.67
49825,1,Mobile,RoundTrip,11,6,14,Wed,PENTPE,Malaysia,0,0,1,0,4.67
49826,1,Internet,RoundTrip,126,6,10,Wed,PENTPE,Malaysia,0,1,0,0,4.67
49827,2,Internet,RoundTrip,47,6,13,Mon,PENTPE,Malaysia,1,1,1,1,4.67
49828,4,Internet,RoundTrip,7,6,9,Tue,PENTPE,Malaysia,1,1,1,1,4.67
49829,6,Internet,RoundTrip,126,6,15,Fri,PENTPE,Malaysia,1,0,1,1,4.67
49830,2,Internet,RoundTrip,204,6,14,Tue,PENTPE,Malaysia,1,0,0,0,4.67
49831,2,Internet,RoundTrip,35,6,10,Thu,PENTPE,Malaysia,1,0,1,1,4.67
49832,1,Internet,RoundTrip,26,6,9,Sat,PENTPE,Malaysia,1,0,0,1,4.67
49833,1,Internet,RoundTrip,75,6,13,Thu,PENTPE,Taiwan,1,0,0,0,4.67
49834,1,Mobile,RoundTrip,12,6,2,Thu,PENTPE,Malaysia,0,0,1,0,4.67
49835,3,Internet,RoundTrip,76,6,2,Fri,PENTPE,Taiwan,1,0,0,0,4.67
49836,2,Mobile,RoundTrip,21,6,14,Wed,PENTPE,Malaysia,1,0,0,0,4.67
49837,1,Mobile,RoundTrip,106,6,11,Fri,PENTPE,Taiwan,1,0,0,0,4.67
49838,3,Internet,RoundTrip,51,6,14,Fri,PENTPE,Malaysia,1,1,1,0,4.67
49839,1,Mobile,RoundTrip,18,6,11,Sat,PENTPE,Malaysia,0,0,0,0,4.67
49840,1,Internet,RoundTrip,18,6,6,Fri,PENTPE,Malaysia,1,0,0,1,4.67
